index,workflow_ID,dataset_name,class_key,filter_min_counts,normalize_size_factors,scale_input,logtrans_input,model_name,ae_type,hidden_size,hidden_dropout,batchnorm,activation,init,epochs,reduce_lr,early_stop,batch_size,optimizer,verbose,threads,learning_rate,n_perm,permute,mode,pct_split,obs_key,n_keep,keep_obs,train_test_random_seed,obs_subsample,make_fake,true_celltype,false_celltype,pct_false,predictor_model,predict_key,predictor_hidden_sizes,predictor_epochs,predictor_batch_size,semi_sup,predictor_activation,unlabeled_category,save_zinb_param,use_raw_as_output,contrastive_margin,same_class_pct,change_perm,use_TEST
2597,2597,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,300.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
2598,2598,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.5,True,True
2599,2599,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
2600,2600,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,10.0,0.8,True,True
2601,2601,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.1,True,tanh,glorot_uniform,300.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,10.0,0.5,True,True
2602,2602,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.1,True,tanh,glorot_uniform,300.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,10.0,0.5,True,True
2603,2603,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
2604,2604,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,10.0,0.2,True,True
2605,2605,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.2,True,True
2606,2606,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.0,True,tanh,glorot_uniform,100.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
2607,2607,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.2,True,True
2608,2608,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.5,True,True
2609,2609,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.5,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
2610,2610,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.5,True,relu,glorot_uniform,300.0,5.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.2,True,True
2611,2611,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
2612,2612,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,32,0.1,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.8,True,True
2613,2613,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,10.0,0.2,True,True
2614,2614,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.8,True,True
2615,2615,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,32,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,10.0,0.5,True,True
2616,2616,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,300.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,10.0,0.8,True,True
2617,2617,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,100.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.8,True,True
2618,2618,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,10.0,0.8,True,True
2619,2619,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,64,0.5,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.8,True,True
2620,2620,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,300.0,5.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,0.1,0.5,True,True
2621,2621,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.5,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.5,True,True
2622,2622,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.5,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,1.0,0.2,True,True
2623,2623,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,tanh,glorot_uniform,300.0,5.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,0.1,0.5,True,True
2624,2624,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,0.0,softmax,,0.0,0.0,10.0,0.8,True,True
2625,2625,pbmc3k_processed,louvain,True,True,False,False,dca_permuted,contrastive,128,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.5,True,True
2626,2626,pbmc3k_processed,louvain,True,True,False,True,dca_permuted,contrastive,128,0.5,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,louvain,16,100,32,1.0,softmax,,0.0,0.0,1.0,0.5,True,True
2627,2627,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.5,True,tanh,glorot_uniform,100.0,10.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2628,2628,htap_final,celltype,True,True,False,True,dca_permuted,normal,256,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2629,2629,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2630,2630,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,300.0,5.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2631,2631,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2632,2632,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.5,True,relu,glorot_uniform,100.0,10.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2633,2633,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2634,2634,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2635,2635,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.1,True,tanh,glorot_uniform,100.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2636,2636,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2637,2637,htap_final,celltype,True,True,False,False,dca_permuted,normal,64,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2638,2638,htap_final,celltype,True,True,False,True,dca_permuted,normal,256,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2639,2639,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2640,2640,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.1,True,tanh,glorot_uniform,300.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2641,2641,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.5,True,tanh,glorot_uniform,300.0,5.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2642,2642,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2643,2643,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2644,2644,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.5,True,tanh,glorot_uniform,300.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2645,2645,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.5,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2646,2646,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.5,True,tanh,glorot_uniform,100.0,10.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2647,2647,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.1,True,tanh,glorot_uniform,100.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2648,2648,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.0,True,tanh,glorot_uniform,100.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2649,2649,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2650,2650,htap_final,celltype,True,True,False,True,dca_permuted,normal,256,0.5,True,relu,glorot_uniform,300.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2651,2651,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2652,2652,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,relu,glorot_uniform,100.0,5.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2653,2653,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,tanh,glorot_uniform,300.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2654,2654,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.0,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2655,2655,htap_final,celltype,True,True,False,True,dca_permuted,normal,256,0.5,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2656,2656,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2657,2657,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.1,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2658,2658,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.5,True,tanh,glorot_uniform,300.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2659,2659,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.1,True,tanh,glorot_uniform,300.0,10.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2660,2660,htap_final,celltype,True,True,False,True,dca_permuted,normal,256,0.1,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2661,2661,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2662,2662,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2663,2663,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2664,2664,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.0,True,relu,glorot_uniform,300.0,5.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2665,2665,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2666,2666,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.5,True,tanh,glorot_uniform,100.0,10.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2667,2667,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.5,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2668,2668,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.5,True,relu,glorot_uniform,300.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2669,2669,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,tanh,glorot_uniform,100.0,5.0,30.0,64.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2670,2670,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2671,2671,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,tanh,glorot_uniform,100.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2672,2672,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.5,True,relu,glorot_uniform,100.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2673,2673,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.1,True,relu,glorot_uniform,300.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2674,2674,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.5,True,tanh,glorot_uniform,300.0,10.0,30.0,64.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2675,2675,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2676,2676,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.1,True,relu,glorot_uniform,300.0,10.0,30.0,64.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2677,2677,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.5,True,tanh,glorot_uniform,300.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2678,2678,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,300.0,10.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2679,2679,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.0,True,tanh,glorot_uniform,100.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2680,2680,htap_final,celltype,True,True,False,True,dca_permuted,normal,96,0.5,True,tanh,glorot_uniform,300.0,5.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2681,2681,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2682,2682,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.5,True,relu,glorot_uniform,300.0,5.0,30.0,128.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2683,2683,htap_final,celltype,True,True,False,True,dca_permuted,normal,64,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2684,2684,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,30.0,32.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2685,2685,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.1,True,relu,glorot_uniform,100.0,10.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2686,2686,htap_final,celltype,True,True,False,False,dca_permuted,normal,256,0.5,True,relu,glorot_uniform,300.0,10.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2687,2687,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.1,True,tanh,glorot_uniform,300.0,5.0,30.0,128.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2688,2688,htap_final,celltype,True,True,False,False,dca_permuted,normal,128,0.5,True,tanh,glorot_uniform,100.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2689,2689,htap_final,celltype,True,True,False,False,dca_permuted,normal,64,0.5,True,relu,glorot_uniform,300.0,5.0,30.0,32.0,Adam,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,1.0,softmax,,0.0,0.0,,,True,True
2690,2690,htap_final,celltype,True,True,False,True,dca_permuted,normal,128,0.1,True,tanh,glorot_uniform,100.0,10.0,30.0,128.0,RMSprop,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
2691,2691,htap_final,celltype,True,True,False,False,dca_permuted,normal,96,0.0,True,relu,glorot_uniform,100.0,5.0,30.0,32.0,Adamax,True,,,1,True,percentage,0.75,,,,88.0,,False,,,,MLP,celltype,50,100,32,0.0,softmax,,0.0,0.0,,,True,True
