index,workflow_ID,dataset_name,class_key,filter_min_counts,normalize_size_factors,scale_input,logtrans_input,model_name,ae_type,hidden_size,hidden_dropout,batchnorm,activation,init,epochs,reduce_lr,early_stop,batch_size,optimizer,verbose,threads,learning_rate,n_perm,permute,mode,pct_split,obs_key,n_keep,keep_obs,train_test_random_seed,obs_subsample,make_fake,true_celltype,false_celltype,pct_false,predictor_model,predict_key,predictor_hidden_sizes,predictor_epochs,predictor_batch_size,semi_sup,predictor_activation,unlabeled_category,save_zinb_param,use_raw_as_output,contrastive_margin,same_class_pct,change_perm,use_TEST
1027,1027,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Monocyte,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1028,1028,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Artery,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1029,1029,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1030,1030,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Basal,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1031,1031,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1032,1032,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1033,1033,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1034,1034,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1035,1035,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1036,1036,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2.Club,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1037,1037,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1038,1038,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1039,1039,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Artery,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1040,1040,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1041,1041,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1042,1042,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Cap.general,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1043,1043,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1044,1044,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1045,1045,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,NK,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1046,1046,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1047,1047,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1048,1048,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Monocyte,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1049,1049,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Cap.general,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1050,1050,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1051,1051,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Basal,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1052,1052,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1053,1053,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1054,1054,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1055,1055,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1056,1056,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1057,1057,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2.Club,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1058,1058,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1059,1059,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1060,1060,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Artery,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1061,1061,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1062,1062,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1063,1063,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Cap.general,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1064,1064,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1065,1065,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1066,1066,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,NK,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1067,1067,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1068,1068,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1069,1069,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Monocyte,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1070,1070,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,NK,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1071,1071,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1072,1072,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Basal,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1073,1073,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1074,1074,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1075,1075,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1076,1076,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1077,1077,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1078,1078,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2.Club,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1079,1079,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1080,1080,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1081,1081,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Artery,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1082,1082,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1083,1083,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1084,1084,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Cap.general,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1085,1085,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1086,1086,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1087,1087,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,NK,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1088,1088,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,NK,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1089,1089,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Monocyte,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1090,1090,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Monocyte,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1091,1091,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Monocyte,Monocyte,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False
1094,1094,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,sample,,"['PAH_675093', 'PAH_693770', 'PAH_698029', 'PAH_704945']",35.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1095,1095,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,sample,,"['PAH_675093', 'PAH_693770', 'PAH_698029', 'PAH_704945']",36.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1098,1098,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,sample,,"['PAH_675093', 'PAH_693770', 'PRC_2', 'PRC_3']",35.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1099,1099,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,entire_condition,,sample,,"['PAH_675093', 'PAH_693770', 'PRC_2', 'PRC_3']",36.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1213,1213,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,10.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1214,1214,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1215,1215,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1216,1216,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,50.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1217,1217,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1218,1218,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1219,1219,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1220,1220,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1221,1221,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1222,1222,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1223,1223,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.1,,,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1224,1224,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.1,,,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1225,1225,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1226,1226,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.5,,,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1227,1227,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.5,,,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1228,1228,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1229,1229,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1230,1230,ajrccm,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False
1237,1237,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,42.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1238,1238,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1239,1239,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1240,1240,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,42.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1241,1241,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1242,1242,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1243,1243,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,42.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1244,1244,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1245,1245,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
1246,1246,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,64,50,32,0.0,softmax,,0.0,0.0,,,True,False
